26, 0.125
20, 0.489
49, -0.485
31, 0.081
37, -0.043
41, -0.346
36, 0.117
20, 0.284
47, -0.084
31, -0.279
14, 0.679
26, 0.497
25, 0.100
25, 0.445
15, 0.677
30, 0.386
25, 0.220
33, -0.270
24, 0.181
43, -0.131
37, -0.289
22, 0.404
30, 0.017
27, 0.503
28, 0.170
32, -0.142
36, -0.203
39, -0.140
34, 0.065
27, 0.329
27, -0.244
39, -0.325
18, 0.468
26, 0.087
30, -0.168
25, -0.119
41, -0.314
23, 0.353
29, -0.016
33, -0.017
31, 0.064
41, 0.272
16, 0.416
31, 0.102
32, 0.076
45, -0.493
26, 0.014
48, -0.726
36, -0.176
30, 0.440
32, -0.132
37, -0.207
42, -0.361
35, -0.070
50, -0.378
32, 0.129
28, 0.171
21, 0.696
36, -0.233
46, -0.535
18, 0.404
42, -0.275
45, -0.395
23, 0.182
25, 0.191
32, -0.191
20, 0.207
29, 0.109
15, 0.451
36, -0.070
35, 0.116
37, -0.255
16, 0.495
30, 0.042
37, -0.048
42, -0.750
39, -0.144
28, 0.021
22, 0.140
40, -0.144
43, -0.229
24, 0.320
36, -0.244
38, -0.187
31, 0.039
45, -0.392
37, -0.336
27, 0.359
32, -0.180
35, -0.272
25, 0.160
33, -0.257
21, 0.260
19, 0.265
33, -0.053
34, -0.121
25, 0.134
48, -0.638
30, 0.125
43, -0.288
31, -0.168
34, 0.066
21, 0.312
31, 0.141
46, -0.733
21, 0.324
37, -0.062
37, -0.327
16, 0.440
52, -0.550
46, -0.301
29, 0.018
29, -0.168
48, -0.514
33, -0.353
23, 0.544
19, 0.555
33, 0.215
35, 0.086
23, 0.313
35, -0.322
41, -0.290
31, -0.229
28, -0.216
45, -0.397
29, 0.321
25, 0.285
24, 0.057
32, -0.129
25, 0.309
29, 0.006
46, -0.426
33, 0.338
24, 0.148
20, 0.375
26, 0.002
37, -0.145
28, 0.135
33, -0.156
39, -0.001
42, -0.402
46, -0.388
35, 0.065
19, 0.517
32, -0.045
25, 0.466
38, -0.134
29, 0.201
33, 0.101
28, 0.044
29, 0.271
30, 0.038
36, -0.129
26, 0.068
19, 0.481
31, 0.286
12, 0.711
32, 0.052
30, -0.004
36, -0.061
34, -0.515
27, -0.060
43, -0.254
25, -0.109
32, 0.218
23, 0.647
33, 0.190
44, -0.245
26, 0.211
34, 0.037
32, -0.225
37, -0.276
46, -0.349
28, 0.082
23, 0.527
45, -0.314
38, -0.223
31, -0.281
21, 0.644
33, -0.331
16, 0.448
22, 0.031
35, -0.332
35, -0.079
42, -0.107
29, 0.100
29, 0.225
30, 0.132
34, -0.549
31, 0.041
45, -0.366
23, 0.396
37, -0.059
30, 0.430
40, -0.466
26, 0.188
29, -0.120
21, 0.432
32, 0.108
27, 0.026
32, -0.309
23, 0.170
35, -0.004
39, -0.388
33, -0.289
24, 0.429
42, -0.031
19, 0.377
29, 0.140
28, 0.249
43, -0.346
32, -0.151
32, 0.017
33, 0.330
24, -0.044
34, 0.146
29, 0.137
24, 0.233
19, 0.446
27, 0.442
30, 0.031
35, 0.205
29, 0.112
32, 0.420
51, -0.522
43, -0.305
37, -0.464
40, -0.137
30, 0.055
24, 0.197
45, -0.271
45, -0.212
20, 0.666
37, 0.416
24, 0.098
42, -0.324
23, 0.063
31, -0.102
32, 0.044
29, -0.075
32, -0.082
35, -0.006
38, -0.452
37, -0.022
37, -0.421
34, -0.084
29, 0.045
26, -0.107
39, -0.093
17, 0.723
37, -0.226
16, 0.558
27, 0.404
27, 0.218
47, -0.517
24, 0.412
25, 0.386
19, 0.634
31, 0.192
29, 0.432
24, -0.019
38, -0.352
22, 0.489
21, 0.382
29, 0.209
23, 0.552
29, 0.098
38, -0.295
18, 0.803
36, -0.056
40, -0.305
36, 0.295
32, 0.108
26, 0.235
38, 0.175
20, 0.450
29, 0.266
34, 0.068
35, 0.066
43, -0.368
40, -0.145
19, 0.604
38, -0.134
32, 0.088
42, -0.241
20, 0.171
24, -0.060
31, 0.315
40, -0.318
26, 0.538
42, -0.021
36, -0.363
31, -0.019
25, -0.021
28, 0.188
21, 0.361
39, -0.225
40, -0.082
20, 0.320
39, -0.246
38, -0.314
22, 0.436
44, -0.341
22, 0.477
22, 0.202
27, 0.593
37, -0.416
22, 0.533
32, 0.119
37, -0.367
33, 0.214
43, -0.359
27, -0.112
26, -0.028
34, 0.075
27, 0.350
38, -0.349
34, -0.316
19, -0.033
32, 0.478
32, -0.029
33, -0.212
37, -0.242
33, 0.383
30, 0.239
45, -0.079
34, 0.166
40, -0.256
28, 0.058
39, -0.219
13, 0.537
21, 0.281
35, 0.054
33, -0.302
40, -0.071
21, 0.476
30, 0.295
29, 0.003
27, -0.095
39, -0.183
15, 0.697
20, 0.357
32, -0.043
26, 0.322
30, 0.157
36, -0.573
27, 0.139
47, -0.497
23, 0.346
41, -0.158
31, 0.184
46, -0.404
38, -0.189
31, -0.110
31, 0.211
30, 0.022
40, -0.312
49, -0.421
35, -0.032
23, -0.055
38, -0.338
44, -0.487
42, -0.474
30, 0.039
47, -0.551
35, 0.013
38, 0.145
41, -0.462
28, -0.004
31, 0.102
42, -0.194
37, -0.376
36, -0.368
29, 0.287
22, 0.192
36, -0.339
26, 0.146
33, 0.340
39, -0.134
24, 0.283
34, 0.006
36, -0.358
16, 0.602
27, 0.087
21, 0.782
38, -0.072
42, -0.300
26, 0.369
43, -0.104
37, -0.189
49, -0.612
35, 0.172
36, -0.015
28, -0.153
31, 0.055
31, -0.264
40, -0.357
49, -0.768
29, 0.259
29, 0.403
31, 0.355
36, -0.110
34, -0.108
23, 0.360
20, 0.342
24, 0.267
30, -0.179
37, -0.182
38, 0.176
25, 0.494
32, 0.306
48, -0.642
35, 0.088
25, -0.324
29, -0.164
43, -0.016
34, 0.003
44, -0.614
46, -0.312
34, 0.059
35, 0.047
23, 0.245
35, -0.333
36, 0.258
40, -0.152
47, -0.579
34, -0.204
34, -0.296
36, -0.199
21, 0.122
34, 0.191
36, -0.265
36, -0.159
47, -0.399
33, -0.127
25, 0.417
35, -0.284
40, -0.279
25, 0.304
22, 0.173
39, -0.367
28, -0.134
46, -0.454
20, 0.192
37, -0.514
32, -0.028
30, -0.043
25, 0.053
35, -0.284
45, -0.363
22, 0.621
28, -0.287
23, 0.414
39, -0.592
31, 0.021
32, 0.147
28, 0.301
34, -0.277
24, 0.359
31, 0.012
34, 0.152
42, -0.382
32, -0.018
32, 0.116
21, 0.372
26, 0.086
18, 0.521
24, 0.328
32, -0.162
33, 0.091
19, 0.446
36, -0.028
48, -0.653
28, 0.083
18, 0.573
24, 0.581
35, 0.236
44, -0.390
32, 0.397
27, -0.130
30, 0.242
30, -0.104
26, 0.310
14, 0.625
36, -0.201
39, -0.253
17, 0.431
29, 0.222
29, 0.431
34, -0.141
48, -0.608
23, 0.053
38, -0.041
38, -0.175
38, -0.222
15, 0.510
29, 0.456
23, 0.150
37, -0.147
30, -0.006
27, 0.208
22, 0.588
31, 0.032
27, 0.065
44, -0.187
46, -0.256
32, 0.010
38, -0.236
35, -0.415
42, -0.049
29, -0.008
42, -0.233
47, -0.431
47, -0.334
43, -0.547
43, -0.339
37, -0.048
41, -0.284
26, 0.067
23, 0.064
30, 0.225
27, 0.236
23, 0.368
38, -0.018
19, 0.474
19, 0.564
32, 0.205
40, -0.042
29, 0.041
37, 0.007
26, 0.298
35, -0.043
33, -0.201
33, 0.019
41, -0.177
21, 0.528
31, -0.130
31, -0.014
44, -0.456
32, -0.080
48, -0.378
49, -0.659
13, 0.356
34, 0.038
29, -0.044
28, 0.112
43, -0.363
20, 0.603
41, -0.540
25, 0.155
24, 0.417
26, 0.353
11, 0.793
34, 0.221
18, 0.693
39, -0.357
18, 0.537
38, -0.142
36, -0.051
39, -0.399
36, -0.078
32, -0.325
36, 0.273
23, 0.157
40, -0.241
27, 0.090
37, -0.047
29, -0.156
31, 0.004
27, 0.355
37, 0.094
43, -0.329
48, -0.446
24, 0.362
14, 0.542
26, 0.041
35, -0.018
27, 0.229
38, -0.545
38, -0.382
26, 0.335
25, 0.284
46, -0.452
36, 0.175
28, 0.034
27, -0.037
46, -0.464
31, 0.295
26, -0.019
30, 0.150
26, 0.162
39, -0.077
38, 0.049
23, 0.283
20, 0.358
25, 0.106
23, 0.226
25, 0.091
17, 0.410
21, 0.514
32, 0.016
14, 0.673
38, -0.512
42, -0.108
30, -0.348
38, -0.042
29, 0.492
44, -0.564
31, 0.023
36, 0.064
44, -0.647
35, -0.256
22, 0.171
33, 0.010
43, -0.542
22, 0.554
37, -0.127
36, -0.083
38, 0.018
31, -0.150
41, -0.038
30, -0.136
40, -0.016
33, -0.013
26, 0.323
47, -0.298
33, 0.315
36, -0.209
26, 0.162
21, 0.690
34, 0.088
40, -0.157
32, 0.081
31, -0.190
35, -0.413
33, -0.023
42, -0.153
40, -0.445
37, 0.080
38, -0.127
42, -0.133
28, 0.336
33, 0.129
21, -0.100
45, -0.517
30, -0.072
26, 0.315
34, 0.002
25, 0.335
45, -0.388
31, -0.094
24, 0.060
37, -0.344
21, 0.568
26, 0.071
34, 0.245
16, 0.487
16, 0.486
24, -0.156
25, 0.195
42, -0.291
32, 0.107
27, 0.156
33, -0.293
26, 0.317
47, -0.576
38, -0.214
31, -0.113
35, 0.026
33, -0.161
27, 0.220
28, 0.087
15, 0.438
23, 0.079
46, -0.440
23, 0.541
31, 0.099
41, -0.208
39, -0.393
41, -0.411
29, 0.150
36, -0.276
13, 0.644
42, -0.499
49, -0.608
33, -0.129
37, 0.145
44, -0.384
40, -0.453
35, -0.563
29, 0.033
25, 0.127
21, 0.274
25, 0.397
17, 0.331
32, -0.205
31, -0.011
26, -0.099
20, 0.513
35, -0.229
9, 0.796
30, -0.048
24, 0.330
35, 0.095
36, 0.052
23, 0.119
28, 0.119
25, 0.243
37, -0.091
33, -0.291
27, 0.224
41, -0.766
31, 0.146
33, 0.099
30, 0.543
34, -0.060
27, 0.354
35, -0.036
31, -0.154
18, 0.469
23, 0.160
13, 0.682
43, -0.154
33, 0.407
34, -0.011
37, -0.376
42, -0.473
29, 0.418
35, -0.298
43, -0.563
26, 0.244
40, -0.107
24, 0.217
38, -0.389
40, -0.339
28, 0.392
32, -0.393
29, 0.014
36, -0.251
40, -0.343
38, -0.098
38, -0.344
33, -0.257
34, -0.092
36, 0.194
37, -0.224
41, -0.496
17, 0.643
38, -0.126
31, 0.079
43, -0.402
23, 0.361
36, -0.336
38, -0.168
22, 0.347
19, 0.043
29, -0.226
45, -0.730
35, -0.213
41, -0.174
23, 0.176
31, 0.316
40, 0.075
26, 0.255
27, 0.208
26, 0.584
26, 0.135
33, 0.266
26, 0.579
36, 0.147
42, -0.463
38, -0.020
24, 0.302
37, -0.415
36, -0.321
27, 0.039
25, 0.424
39, -0.427
27, 0.200
31, 0.040
13, 0.606
22, -0.025
30, 0.147
41, -0.053
34, 0.088
38, -0.372
33, -0.281
22, 0.099
27, 0.184
20, 0.052
35, -0.120
37, -0.125
24, 0.019
29, -0.006
36, -0.192
30, 0.058
43, -0.138
33, 0.340
32, -0.086
27, 0.571
27, 0.503
36, 0.450
15, 0.519
41, -0.513
37, -0.124
36, 0.022
29, 0.247
40, -0.160
32, -0.074
34, -0.186
34, 0.071
21, 0.306
17, 0.614
39, -0.163
31, -0.174
33, -0.332
28, 0.092
19, 0.748
30, 0.084
40, -0.525
37, -0.357
41, -0.359
33, -0.288
21, 0.242
34, -0.419
33, -0.029
32, -0.129
39, -0.439
26, 0.196
26, 0.220
26, -0.008
33, -0.246
48, -0.355
35, 0.298
36, -0.246
37, -0.095
33, -0.069
41, -0.150
26, 0.327
18, 0.537
31, -0.042
40, -0.237
43, -0.564
44, -0.415
38, -0.284
27, 0.194
29, 0.450
38, -0.160
27, 0.037
16, 0.347
30, 0.467
25, 0.193
32, 0.067
33, 0.047
23, 0.182
14, 0.467
40, -0.231
24, 0.524
33, -0.123
41, -0.397
39, -0.402
32, -0.242
24, 0.189
27, -0.055
24, 0.497
44, -0.277
27, 0.452
23, 0.004
30, -0.134
46, -0.743
43, -0.343
42, -0.168
12, 0.809
26, 0.057
25, 0.314
41, -0.377
37, 0.099
23, -0.108
31, 0.449
33, -0.021
21, 0.184
44, -0.289
26, 0.431
28, -0.079
16, 0.479
31, -0.162
32, 0.095
27, 0.412
20, 0.516
46, -0.677
32, -0.168
41, -0.422
31, 0.127
25, 0.238
35, -0.007
28, -0.022
21, 0.386
42, -0.579
35, -0.092
31, 0.138
33, 0.002
33, 0.007
42, -0.343
29, 0.131
35, -0.249
35, 0.186
30, 0.184
45, -0.249
36, -0.052
35, -0.109
27, 0.123
28, 0.124
30, 0.120
26, -0.198
29, -0.073
29, 0.159
39, -0.342
44, -0.336
47, -0.417
42, -0.363
34, -0.233
39, 0.027
36, -0.466
25, 0.638
33, -0.054
46, -0.159
52, -0.637
32, -0.076
43, -0.527
35, -0.343
30, 0.286
39, -0.136
37, -0.528
17, 0.449
33, 0.079
22, 0.375
40, -0.220
41, -0.405
27, 0.432
30, -0.006
37, -0.131
32, 0.202
34, -0.322
12, 0.494
34, -0.075
16, 0.580
33, -0.051
41, -0.333
48, -0.337
35, -0.135
25, 0.256
36, -0.022
20, 0.282
39, -0.002
30, -0.043
36, -0.112
37, -0.078
31, -0.049
41, 0.054
34, 0.273
34, -0.226
31, 0.071
47, -0.435
42, -0.051
12, 0.650
34, 0.108
30, -0.122
23, 0.503
39, -0.001
36, -0.181
30, -0.043
33, -0.020
37, -0.116
28, 0.199
43, -0.275
45, -0.143
31, 0.503
38, -0.281
22, 0.166
28, -0.002
27, 0.200
20, 0.329
37, -0.255
34, -0.132
28, 0.126
36, 0.119
23, 0.329
40, -0.140
32, 0.002
35, -0.323
38, 0.033
27, 0.032
42, -0.288
13, 0.534
41, 0.065
40, -0.071
40, -0.470
41, -0.123
16, 0.476
32, 0.270
17, 0.155
34, -0.130
23, 0.055
27, 0.122
33, -0.342
47, -0.532
39, -0.034
31, -0.118
23, 0.519
20, 0.127
26, 0.210
29, 0.209
39, -0.570
23, 0.186
28, -0.022
21, 0.550
34, 0.170
33, 0.122
31, -0.260
25, 0.260
29, 0.069
47, -0.206
42, -0.390
38, -0.059
44, -0.475
31, 0.164
17, 0.657
25, -0.042
27, 0.181
39, -0.272
28, 0.113
26, 0.471
35, -0.166
30, 0.046
42, -0.374
32, 0.029
41, -0.400
28, 0.272
35, -0.185
38, -0.261
29, 0.126
33, -0.422
24, 0.233
36, -0.428
25, 0.258
46, -0.593
42, -0.164
18, 0.458
30, 0.224
22, -0.085
43, -0.081
40, -0.423
43, -0.567
36, 0.072
31, -0.017
20, 0.340
15, 0.504
28, 0.114
32, 0.146
33, -0.062
39, -0.657
28, 0.173
29, -0.018
38, -0.537
40, -0.492
37, -0.083
34, -0.146
50, -0.533
25, 0.341
29, -0.009
29, -0.026
30, 0.060
41, -0.106
33, 0.048
31, 0.254
32, -0.135
31, -0.072
42, -0.541
36, 0.148
33, 0.066
37, -0.403
16, 0.397
14, 0.288
43, -0.166
20, 0.365
38, -0.586
40, -0.033
36, -0.158
30, 0.523
22, -0.058
31, -0.048
42, -0.400
37, -0.247
38, -0.363
18, 0.234
37, -0.065
37, -0.085
34, -0.048
17, 0.376
32, -0.219
39, -0.270
29, 0.157
23, 0.211
37, -0.045
45, -0.518
50, -0.359
36, 0.033
42, -0.428
24, 0.469
25, -0.012
20, 0.066
37, -0.044
37, -0.397
28, 0.018
33, -0.320
38, -0.253
21, 0.371
26, -0.020
29, 0.072
43, -0.432
25, 0.071
41, 0.025
42, -0.623
37, -0.324
37, -0.053
35, -0.236
50, -0.694
37, -0.368
27, 0.388
34, -0.209
41, -0.091
45, -0.218
40, -0.095
23, 0.204
34, -0.257
29, 0.099
19, 0.467
8, 0.806
27, 0.412
26, -0.216
20, 0.402
49, -0.376
35, -0.226
33, 0.252
32, -0.204
28, 0.213
33, 0.170
41, -0.424
34, 0.128
44, -0.465
34, -0.395
45, -0.473
38, -0.205
40, -0.090
24, -0.061
31, -0.150
30, 0.102
36, 0.086
23, 0.383
22, 0.561
42, -0.335
29, -0.392
38, -0.234
46, -0.559
46, -0.393
28, 0.221
33, -0.056
26, 0.264
38, -0.410
15, 0.689
35, -0.036
21, 0.286
27, 0.186
33, -0.323
37, -0.363
51, -0.766
40, -0.221
40, -0.221
28, 0.227
34, -0.095
40, -0.347
34, -0.026
38, -0.105
24, 0.203
20, 0.089
24, 0.041
20, 0.265
36, 0.154
33, -0.175
33, -0.057
34, -0.253
12, 0.795
34, -0.148
27, 0.077
32, -0.398
30, 0.006
47, -0.625
11, 0.811
29, 0.050
19, 0.246
32, 0.150
22, 0.234
35, -0.081
42, -0.196
35, -0.175
55, -0.593
40, -0.488
47, -0.687
42, -0.513
36, -0.500
20, 0.429
31, 0.057
37, -0.463
31, 0.191
23, 0.145
46, -0.178
23, 0.112
40, -0.258
39, 0.046
31, -0.059
27, 0.276
30, -0.168
20, 0.421
40, -0.357
33, -0.083
27, 0.303
24, 0.236
25, 0.546
15, 0.608
22, 0.128
41, -0.330
34, 0.245
25, 0.122
19, 0.251
39, 0.071
29, -0.037
33, -0.369
34, -0.234
47, -0.333
40, -0.186
25, 0.318
39, 0.046
37, -0.169
38, -0.075
43, -0.393
41, -0.327
35, 0.089
39, -0.450
45, -0.565
35, 0.198
31, -0.195
40, -0.221
27, 0.049
21, -0.048
22, 0.440
25, -0.031
24, 0.238
34, -0.184
28, -0.022
29, -0.251
35, 0.217
29, 0.126
27, 0.033
47, -0.480
13, 0.604
35, -0.335
37, -0.643
20, 0.336
48, -0.321
31, 0.070
43, -0.540
16, 0.533
43, -0.398
38, 0.109
23, 0.123
27, 0.141
37, -0.114
49, -0.546
46, -0.517
36, -0.103
30, 0.093
21, 0.563
28, -0.029
29, 0.137
27, 0.097
39, -0.416
26, -0.130
30, 0.254
45, -0.427
19, 0.473
39, -0.206
37, -0.276
28, 0.258
44, -0.404
25, 0.125
30, 0.339
32, -0.090
33, 0.407
29, -0.085
25, -0.073
33, -0.336
34, -0.485
32, 0.005
25, 0.276
27, 0.012
27, 0.078
41, -0.024
31, 0.163
42, -0.498
17, 0.643
18, 0.611
21, 0.473
47, -0.267
40, -0.201
21, 0.476
9, 0.882
26, -0.138
19, 0.329
33, 0.401
45, -0.285
26, -0.357
39, -0.415
30, 0.249
28, -0.043
30, 0.368
24, 0.511
35, -0.143
30, 0.177
35, 0.298
32, -0.157
40, -0.513
40, 0.023
30, -0.327
29, -0.081
38, -0.133
33, -0.180
26, -0.428
45, -0.231
29, 0.179
21, -0.003
40, -0.416
35, -0.423
34, 0.000
38, 0.066
31, -0.233
33, 0.265
37, -0.217
23, 0.319
25, 0.361
24, 0.155
29, 0.083
42, -0.532
22, 0.391
31, -0.174
46, -0.259
37, 0.058
37, 0.034
33, 0.054
21, 0.192
43, -0.089
37, 0.011
33, 0.015
30, 0.110
38, -0.299
25, 0.193
31, 0.278
40, -0.637
35, -0.076
36, -0.178
29, -0.089
34, 0.269
39, -0.505
20, 0.317
14, 0.752
22, 0.259
19, 0.425
43, -0.566
31, -0.111
47, -0.515
40, -0.306
32, -0.041
26, 0.194
38, -0.167
26, 0.187
44, -0.380
27, -0.394
21, 0.371
34, -0.232
16, 0.494
30, 0.083
42, -0.048
29, 0.030
38, -0.115
25, 0.332
18, 0.343
39, 0.063
34, 0.089
27, -0.079
31, -0.064
29, 0.386
35, 0.120
35, 0.109
20, 0.321
44, -0.323
14, 0.535
36, -0.459
33, 0.054
26, 0.141
16, 0.616
23, 0.163
37, -0.465
26, 0.365
45, -0.598
30, 0.340
31, -0.203
29, -0.126
20, 0.331
35, 0.117
29, 0.134
37, -0.216
38, 0.302
33, 0.009
40, -0.532
21, 0.330
40, -0.488
30, 0.250
39, -0.481
41, -0.613
25, 0.214
33, -0.192
32, -0.018
41, -0.341
36, 0.098
37, -0.546
29, -0.068
20, 0.301
25, 0.365
33, -0.133
20, -0.023
34, -0.145
36, 0.057
24, 0.074
29, 0.511
29, 0.365
34, -0.373
31, -0.117
45, -0.535
38, -0.498
41, -0.629
48, -0.673
34, -0.124
26, -0.327
38, -0.328
47, -0.728
27, -0.014
28, 0.151
24, 0.410
20, 0.316
41, -0.122
34, 0.134
24, 0.119
24, 0.420
36, -0.059
18, 0.497
19, 0.642
17, 0.434
29, 0.212
31, 0.261
39, -0.256
31, 0.312
25, 0.257
34, 0.165
19, 0.406
38, -0.346
35, 0.160
27, 0.045
33, 0.152
17, 0.300
22, 0.394
34, -0.123
15, 0.642
29, 0.373
43, -0.198
32, 0.293
24, 0.593
44, -0.694
37, -0.212
34, -0.023
28, 0.333
39, -0.069
28, 0.285
31, 0.243
30, 0.140
32, 0.216
34, -0.154
33, -0.006
37, -0.249
33, -0.009
34, -0.081
23, 0.283
35, 0.029
29, -0.126
41, -0.256
27, 0.462
41, -0.014
24, 0.465
32, 0.069
34, -0.119
21, 0.573
46, -0.361
21, 0.526
28, 0.082
45, -0.406
27, 0.131
38, 0.064
26, -0.123
27, 0.146
29, -0.394
31, -0.103
20, 0.475
23, 0.273
24, 0.140
13, 0.561
34, -0.199
41, -0.622
36, -0.371
38, -0.397
25, 0.315
30, -0.049
24, 0.449
21, 0.477
28, 0.413
35, -0.244
21, 0.228
30, 0.037
28, -0.038
43, -0.140
20, 0.291
35, 0.026
28, -0.014
35, -0.317
42, -0.285
29, -0.155
35, -0.177
34, -0.145
28, 0.038
39, -0.694
30, 0.271
43, -0.369
38, -0.070
38, -0.403
32, -0.002
18, 0.379
35, 0.288
23, 0.234
23, 0.267
41, -0.523
39, -0.073
19, 0.400
30, 0.317
25, -0.046
37, -0.040
34, 0.214
58, -0.838
41, -0.350
23, 0.139
49, -0.472
22, 0.220
33, -0.191
33, -0.336
25, -0.095
43, -0.352
21, 0.621
35, -0.172
36, -0.415
36, -0.156
31, 0.239
34, -0.298
39, -0.241
33, 0.075
41, -0.393
29, 0.138
21, 0.372
22, 0.395
42, -0.641
36, 0.220
36, -0.387
20, 0.294
34, -0.061
34, -0.135
39, -0.473
34, -0.426
32, -0.289
36, -0.517
30, 0.282
26, 0.085
34, -0.153
41, 0.046
32, -0.103
24, 0.374
32, -0.069
29, 0.009
33, -0.094
19, 0.266
31, 0.215
36, -0.278
